"product_id","barcode","product_name","brand","category","subcategory","recommendation_group","serving_size_g","energy_kcal_100g","protein_g_100g","carbs_g_100g","sugar_g_100g","added_sugar_g_100g","total_fat_g_100g","saturated_fat_g_100g","trans_fat_g_100g","fiber_g_100g","sodium_mg_100g","salt_g_100g","ingredients_text","ingredient_count","contains_whole_grain","contains_added_sugar","contains_artificial_sweetener","contains_allergen","allergens","processing_level","food_score","score_version","data_source","verified"
"AAR0205","8901000000205","QuickMeal Coffee Drink Premium","QuickMeal","Beverages","Coffee Drink","beverages","280.0","10","0","1.8","1.3","1.3","0","0","0.0","0.0","99.0","0.25","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","8","false","true","false","true","peanuts,sesame","processed","58","v1.0","synthetic_v2","false"
"AAR0206","8901000000206","BakeMaster Plant Milk Premium","BakeMaster","Beverages","Plant Milk","beverages","314.0","59.6","5.7","14.3","0.0","0.0","2.8","0","0.0","0.6","82.0","0.21","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","14","false","false","false","true","wheat,gluten,milk","ultra_processed","56","v1.0","synthetic_v2","false"
"AAR0207","8901000000207","EarthFoods Coffee Drink","EarthFoods","Beverages","Coffee Drink","beverages","370.0","10","0","12.7","12.7","4.4","3.9","0","0.0","0","218.0","0.55","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","4","false","true","false","true","oats,nuts","minimally_processed","56","v1.0","synthetic_v2","false"
"AAR0208","8901000000208","DairyPure Coconut Water Premium","DairyPure","Beverages","Coconut Water","beverages","175.0","22.0","6.3","6.5","6.5","6.5","0","0","0","0.1","254.0","0.65","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","9","false","true","false","true","oats,nuts","ultra_processed","51","v1.0","synthetic_v2","false"
"AAR0209","8901000000209","HealthFirst Protein Shake","HealthFirst","Beverages","Protein Shake","beverages","427.0","38.3","0.6","17.1","10.7","10.0","2.9","0.2","0","0","14.0","0.04","Oats, milk powder, sugar, malt extract, salt, vitamins","10","true","true","false","true","wheat,gluten,milk","processed","58","v1.0","synthetic_v2","false"
"AAR0210","8901000000210","GrainMart Coffee Drink","GrainMart","Beverages","Coffee Drink","beverages","236.0","10","0","14.3","14.3","11.8","0.5","0.4","0.0","0.3","0.0","0.0","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","4","false","true","false","true","milk,soy","ultra_processed","45","v1.0","synthetic_v2","false"
"AAR0211","8901000000211","HealthFirst Fruit Drink","HealthFirst","Beverages","Fruit Drink","beverages","278.0","65.5","16.9","13.3","5.5","5.5","2.0","0.9","0.0","1.3","0","0.0","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","4","false","true","false","true","milk,soy","processed","70","v1.0","synthetic_v2","false"
"AAR0212","8901000000212","SweetNature Carbonated Soft Drink","SweetNature","Beverages","Carbonated Soft Drink","beverages","237.0","88.3","0","6.2","6.2","6.2","2.8","0","0.0","0","0.0","0.0","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","6","false","true","false","true","wheat,gluten","ultra_processed","48","v1.0","synthetic_v2","false"
"AAR0213","8901000000213","HealthFirst Traditional Drink","HealthFirst","Beverages","Traditional Drink","beverages","198.0","200.6","4.2","0","0","0","5.2","0","0","1.2","111.0","0.28","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","8","false","false","false","false","","processed","61","v1.0","synthetic_v2","false"
"AAR0214","8901000000214","TrailBlaze Carbonated Soft Drink","TrailBlaze","Beverages","Carbonated Soft Drink","beverages","190.0","10","2.0","13.0","13.0","0","1.2","0","0.0","0","47.0","0.12","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","8","false","false","false","true","oats,nuts","minimally_processed","59","v1.0","synthetic_v2","false"
"AAR0215","8901000000215","TrailBlaze Coconut Water","TrailBlaze","Beverages","Coconut Water","beverages","267.0","106.5","0.8","10.3","0.0","0.0","0.9","0.9","0","1.0","208.0","0.53","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","12","false","false","true","true","wheat,gluten,soy","ultra_processed","48","v1.0","synthetic_v2","false"
"AAR0216","8901000000216","PowerFuel Carbonated Soft Drink Premium","PowerFuel","Beverages","Carbonated Soft Drink","beverages","324.0","77.3","3.9","9.5","9.5","9.5","0","0","0","0","97.0","0.25","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","5","false","true","true","true","milk","ultra_processed","45","v1.0","synthetic_v2","false"
"AAR0217","8901000000217","EarthFoods Plant Milk Premium","EarthFoods","Beverages","Plant Milk","beverages","212.0","52.4","2.3","17.6","0.0","0.0","1.4","1.4","0","0","168.0","0.43","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","3","false","false","true","true","nuts","ultra_processed","48","v1.0","synthetic_v2","false"
"AAR0218","8901000000218","DesiGood Plant Milk","DesiGood","Beverages","Plant Milk","beverages","286.0","17.5","1.1","4.6","0.0","0.0","3.5","1.2","0","0.2","103.0","0.26","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","9","false","false","false","true","milk,soy","ultra_processed","51","v1.0","synthetic_v2","false"
"AAR0219","8901000000219","CleanEat Traditional Drink","CleanEat","Beverages","Traditional Drink","beverages","334.0","10.9","2.4","14.1","14.1","13.1","2.6","0.6","0.0","0.5","14.0","0.04","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","9","false","true","false","true","milk","ultra_processed","47","v1.0","synthetic_v2","false"
"AAR0220","8901000000220","QuickMeal Fruit Drink Premium","QuickMeal","Beverages","Fruit Drink","beverages","188.0","28.4","0","12.7","11.7","7.4","1.6","1.6","0.0","0.4","155.0","0.4","Rolled oats, dried fruits, seeds, honey, coconut oil","8","false","true","false","true","peanuts,sesame","minimally_processed","57","v1.0","synthetic_v2","false"
"AAR0221","8901000000221","GreenLeaf Carbonated Soft Drink","GreenLeaf","Beverages","Carbonated Soft Drink","beverages","196.0","163.6","0.9","2.4","2.4","0","0","0","0","0.3","152.0","0.39","Oats, milk powder, sugar, malt extract, salt, vitamins","11","false","false","false","true","nuts","processed","57","v1.0","synthetic_v2","false"
"AAR0222","8901000000222","CleanEat Fruit Drink","CleanEat","Beverages","Fruit Drink","beverages","286.0","85.6","7.2","4.1","4.1","0","2.8","0.7","0.0","0","8.0","0.02","Skimmed milk, sugar, stabilizers, flavours, live cultures","4","false","false","false","true","wheat,gluten,soy","processed","62","v1.0","synthetic_v2","false"
"AAR0223","8901000000223","SpiceBlend Traditional Drink","SpiceBlend","Beverages","Traditional Drink","beverages","190.0","82.8","0","17.6","0.0","0.0","2.3","0","0.0","0.4","48.0","0.12","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","2","false","false","false","true","wheat,gluten,soy","ultra_processed","52","v1.0","synthetic_v2","false"
"AAR0224","8901000000224","SunriseFarm Tea RTD","SunriseFarm","Beverages","Tea RTD","beverages","278.0","76.0","0","10.9","5.9","5.9","0.4","0.2","0.0","0.5","105.0","0.27","Rolled oats, dried fruits, seeds, honey, coconut oil","2","false","true","false","true","milk,soy","minimally_processed","61","v1.0","synthetic_v2","false"
"AAR0225","8901000000225","HealthFirst Tea RTD","HealthFirst","Beverages","Tea RTD","beverages","287.0","100.4","5.1","0.8","0.8","0.8","0.7","0.7","0.0","0.8","0","0.0","Rolled oats, dried fruits, seeds, honey, coconut oil","10","false","false","false","true","milk","minimally_processed","68","v1.0","synthetic_v2","false"
"AAR0226","8901000000226","NutriPulse Coffee Drink","NutriPulse","Beverages","Coffee Drink","beverages","201.0","78.2","7.5","28.1","19.4","9.2","3.1","0.6","0.0","0.1","267.0","0.68","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","11","false","true","false","true","wheat,gluten,soy","ultra_processed","44","v1.0","synthetic_v2","false"
"AAR0227","8901000000227","CleanEat Sports Drink Premium","CleanEat","Beverages","Sports Drink","beverages","186.0","85.0","0","13.3","0.0","0.0","2.8","0","0.0","1.3","51.0","0.13","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","11","false","false","true","true","oats,nuts","ultra_processed","50","v1.0","synthetic_v2","false"
"AAR0228","8901000000228","NutriCo Coffee Drink","NutriCo","Beverages","Coffee Drink","beverages","369.0","172.8","2.0","19.1","18.7","0.8","0.0","0.0","0.0","0.6","10.0","0.02","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","5","false","false","false","true","milk","processed","51","v1.0","synthetic_v2","false"
"AAR0229","8901000000229","CleanEat Coconut Water","CleanEat","Beverages","Coconut Water","beverages","264.0","34.9","3.7","24.0","14.8","8.9","1.9","0.5","0.0","0","56.0","0.14","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","3","false","true","false","false","","minimally_processed","59","v1.0","synthetic_v2","false"
"AAR0230","8901000000230","CrunchWave Traditional Drink","CrunchWave","Beverages","Traditional Drink","beverages","182.0","78.2","1.0","25.8","24.7","3.2","0.7","0.4","0","0.4","25.0","0.06","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","8","false","true","false","true","soy","ultra_processed","40","v1.0","synthetic_v2","false"
"AAR0231","8901000000231","SlimChoice Sports Drink Premium","SlimChoice","Beverages","Sports Drink","beverages","238.0","92.8","0","18.1","2.9","2.9","2.6","0.5","0.0","0.0","64.0","0.16","Skimmed milk, sugar, stabilizers, flavours, live cultures","4","true","true","false","true","milk,soy","processed","60","v1.0","synthetic_v2","false"
"AAR0232","8901000000232","FitBite Carbonated Soft Drink","FitBite","Beverages","Carbonated Soft Drink","beverages","178.0","44.4","0","5.6","5.6","4.2","0.5","0.4","0.0","0.7","28.0","0.07","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","3","false","true","false","true","milk","processed","58","v1.0","synthetic_v2","false"
"AAR0233","8901000000233","NutriPulse Sports Drink Premium","NutriPulse","Beverages","Sports Drink","beverages","248.0","25.8","0.2","3.1","0.0","0.0","1.4","1.1","0","0.1","8.0","0.02","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","4","false","false","true","true","wheat,gluten,milk","ultra_processed","49","v1.0","synthetic_v2","false"
"AAR0234","8901000000234","HealthFirst Traditional Drink Premium","HealthFirst","Beverages","Traditional Drink","beverages","245.0","89.4","0","6.8","6.8","6.8","6.4","0.8","0","0.3","0","0.0","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","4","false","true","false","true","wheat,gluten,soy","minimally_processed","61","v1.0","synthetic_v2","false"
"AAR0235","8901000000235","ProSnack Instant Curry Mix Premium","ProSnack","Instant Foods","Instant Curry Mix","instant_foods","56.0","367.5","7.8","60.8","1.8","1.8","5.4","5.2","0.2","5.9","1066.0","2.71","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","5","false","true","false","true","milk,soy","ultra_processed","47","v1.0","synthetic_v2","false"
"AAR0236","8901000000236","QuickMeal Instant Oats Premium","QuickMeal","Instant Foods","Instant Oats","instant_foods","24.0","331.6","13.4","61.5","0","0","15.5","4.4","0.1","7.4","541.0","1.38","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","8","true","false","false","true","milk","processed","71","v1.0","synthetic_v2","false"
"AAR0237","8901000000237","DairyPure Instant Poha Premium","DairyPure","Instant Foods","Instant Poha","instant_foods","72.0","386.9","8.9","59.6","2.8","2.8","15.1","5.8","0.1","5.4","104.0","0.26","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","7","false","true","false","false","","processed","63","v1.0","synthetic_v2","false"
"AAR0238","8901000000238","NutriPulse Instant Khichdi Premium","NutriPulse","Instant Foods","Instant Khichdi","instant_foods","68.0","346.5","5.6","56.1","0.7","0.7","4.3","1.7","0.2","1.2","764.0","1.94","Rolled oats, dried fruits, seeds, honey, coconut oil","9","false","false","false","true","oats,nuts","minimally_processed","57","v1.0","synthetic_v2","false"
"AAR0239","8901000000239","CleanEat Instant Poha","CleanEat","Instant Foods","Instant Poha","instant_foods","37.0","318.5","9.1","73.8","4.8","1.1","9.4","0.8","0.2","5.7","563.0","1.43","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","8","false","true","false","true","soy","minimally_processed","66","v1.0","synthetic_v2","false"
"AAR0240","8901000000240","DesiGood Instant Mix","DesiGood","Instant Foods","Instant Mix","instant_foods","54.0","356.0","14.9","55.6","5.8","0","4.1","2.5","0.0","1.7","426.0","1.08","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","10","false","false","false","true","wheat,gluten","minimally_processed","65","v1.0","synthetic_v2","false"
"AAR0241","8901000000241","PureNature Instant Curry Mix","PureNature","Instant Foods","Instant Curry Mix","instant_foods","52.0","272.9","1.5","55.9","5.8","0","4.5","1.7","0.2","3.3","826.0","2.1","Oats, milk powder, sugar, malt extract, salt, vitamins","4","false","false","false","true","nuts","processed","50","v1.0","synthetic_v2","false"
"AAR0242","8901000000242","HealthFirst Instant Curry Mix","HealthFirst","Instant Foods","Instant Curry Mix","instant_foods","42.0","363.0","10.9","67.1","23.6","0.0","15.6","2.1","0.1","4.4","674.0","1.72","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","11","false","false","false","true","milk,soy","ultra_processed","41","v1.0","synthetic_v2","false"
"AAR0243","8901000000243","PowerFuel Instant Oats","PowerFuel","Instant Foods","Instant Oats","instant_foods","60.0","294.5","13.0","57.8","0.0","0.0","13.3","1.7","0.1","2.3","1258.0","3.2","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","16","false","false","false","true","milk,soy","ultra_processed","47","v1.0","synthetic_v2","false"
"AAR0244","8901000000244","TrailBlaze Instant Poha","TrailBlaze","Instant Foods","Instant Poha","instant_foods","48.0","334.7","12.7","63.0","11.0","0.6","10.7","2.2","0.1","4.8","1009.0","2.57","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","11","false","false","true","false","","ultra_processed","43","v1.0","synthetic_v2","false"
"AAR0245","8901000000245","HarvestGold Instant Khichdi","HarvestGold","Instant Foods","Instant Khichdi","instant_foods","25.0","387.3","13.9","70.7","2.6","0.0","11.8","3.8","0.2","2.7","771.0","1.96","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","9","false","false","false","true","peanuts,sesame","ultra_processed","49","v1.0","synthetic_v2","false"
"AAR0246","8901000000246","ProSnack Instant Khichdi","ProSnack","Instant Foods","Instant Khichdi","instant_foods","68.0","369.9","8.1","68.4","3.2","3.2","1.3","1.3","0","3.9","60.0","0.15","Skimmed milk, sugar, stabilizers, flavours, live cultures","13","false","true","false","true","milk,soy","processed","63","v1.0","synthetic_v2","false"
"AAR0247","8901000000247","QuickMeal Instant Idli Mix","QuickMeal","Instant Foods","Instant Idli Mix","instant_foods","42.0","354.0","16.1","52.5","11.0","6.3","5.8","4.2","0","2.0","449.0","1.14","Oats, milk powder, sugar, malt extract, salt, vitamins","7","true","true","false","true","wheat,gluten,soy","processed","60","v1.0","synthetic_v2","false"
"AAR0248","8901000000248","CrunchWave Instant Mix","CrunchWave","Instant Foods","Instant Mix","instant_foods","64.0","376.7","9.0","65.5","2.0","0.0","8.4","0","0.1","0.4","1866.0","4.75","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","11","true","false","false","true","wheat,gluten,milk","ultra_processed","41","v1.0","synthetic_v2","false"
"AAR0249","8901000000249","FitBite Instant Mix","FitBite","Instant Foods","Instant Mix","instant_foods","48.0","377.9","6.6","67.4","4.8","3.9","13.4","3.6","0.1","0","315.0","0.8","Skimmed milk, sugar, stabilizers, flavours, live cultures","11","false","true","false","false","","processed","53","v1.0","synthetic_v2","false"
"AAR0250","8901000000250","MorningBest Instant Mix Premium","MorningBest","Instant Foods","Instant Mix","instant_foods","55.0","306.1","19.6","77.2","6.4","3.3","5.9","1.1","0.1","5.3","208.0","0.53","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","10","false","true","false","true","nuts","processed","71","v1.0","synthetic_v2","false"
